,title,content
3985,유학생인데 너무 외로워요,"안녕하세요 독일의 한 대학교에서 음악을 공부하고있는 학생입니다. 독일에 온지는 약 5년정도 되었고 익숙해질 때가 되지 않았나 싶은데도 익숙해지지 않네요. 1년차때도 너무 울었고, 2년차때도 너무 울었고...계속계속. 언제가 제일 힘들었냐 물어본다면 고를수 없을정도로 늘 힘들었던 것 같아요. 제 일주일 일과는 내내 학교와 집을 왔다갔다 하는것 뿐입니다. 요즘 코로나때문에 식당, 상점, 백화점 등 어디하나 갈 수 있는 곳이 없고 마트에 가서 장보고 삼시세끼 챙겨먹는것이 제가 할 수 있는 최선입니다. 코로나 상황이 안좋은데 학교에 가서 마스크를 벗고 사람을 대면해야하는 어쩔수 없는 상황이 너무 불안하고 짜증나기도 하고, 차라리 집에서 온라인으로 책상에 앉아 공부만 하는 전공이었으면 좋겠다는 생각도 들어요. 친구도 없어서 만나는 사람도 전혀 없습니다. 같은 독일, 먼 도시에 비슷한 처지의 친구와 연락은 하면서 지내지만 너무 멀어 보러갈수도 없어요. 주말이 오고 맘편히 쉬려고 해도 아무도 나를 찾지 않는 것 같아 쓸쓸해요. 물론 한국인 유학생들이 많습니다. 근데 유학생들은 결국 내가 함께하고 싶은 사람이 아닌 것 같아요. 만나면 괜히 부정적인 얘기나 신세한탄만 하게 되니까요. 외로운데 혼자있고싶어요. 내 외로움, 그리움은 한국에 있는 소중한 가족 친구들을 향한거 같아요. 하루가 아무리 힘들어도 엄마랑 아침 해먹고 아빠랑 저녁 사먹고 하는게 얼마나 소중한지.. 너무 그립고 한국에 당장 날아가고 싶어요. 근데 막학년이라 졸업은 해야겠고, 졸업연주 준비해야 하는데 겁이나고, 하고싶지 않고, 그냥 타임머신이 생겨서 졸업한 다음날로 가고싶어요. 코로나때문에 한국에 평소보다 오래 있다가 다시 독일로 돌아온 때가 있었는데 이번에는 한국에서 충분히 쉬고 왔으니까 괜찮을거라 생각했어요. 근데 마치 내가 트라우마 현장에 다시 온 것 처럼 스위치가 탁 바뀌듯이 급 우울하더라구요. 그 적적함, 두려움, 불안함이 몰려오면서 일주일 내내 울고 책상 앞에서 핸드폰만 붙들고 있었어요. 괜찮아졌다가도 다시 그러고있어요. 저는 ""왜?""라는 질문을 기본적으로 달고사는 것 같아요. 이게 왜 맛있을까? 나는 왜 이런 생각이 들었을까? 저사람이 왜 나에게 그런 말투였을까? 오늘은 왜 내 기분이 좀 괜찮을까? 내가 기쁜 이유, 내가 짜증나는 이유, 내가 쓸쓸한 이유 등을 매번 스스로 찾고 스스로 이해시키려는 것 같아요. 그래서 이번에도 내가 며칠전까지는 괜찮았는데, 해야만 하는 학교생활이 있는데 왜 아무것도 안하고 핸드폰 붙들고 앉아있지? 월경전 증후군인가도 생각해봤어요. 독일로 돌아왔을때도 월경 전이었거든요. 날씨에도 영향을 많이 받아요. 독일은 날씨가 안좋는걸로 유명한데 일주일 내내 비소식이면 한껏 우울해지고 지나가는 사람 조그마한 행동도 거슬리는데 해가 나면 지나가는 사람들도 예뻐보일만큼 기분이 좋아져요. 가끔은 해가 나와서 기쁘기는 하지만 나는 혼자라 쓸쓸하다는 기분도 들지만요. 세바시같은 나의 마음을 위로해줄수 있는 강연, 말씀도 찾아 들어보고, 필사도 해보고, 일기도 써보고, 회복탄력성 책도 읽고, 좋아하는 만화도 보고, 나가서 자전거도 타고, 운동도 해보고, 내 기분을 나아지게 하려고 오만가지 노력은 다 하고 있는 것 같은데 자꾸 무너지네요. 수업이나 레슨에 들어가기 직전까지 아파서 못간다고 둘러대고 싶은 마음이 매일 드는데, 겨우 버티고 수업을 마치고 나면 한결 가벼운 느낌은 들지만 그 다음날, 그 다음주에 또 반복이에요. 생리기간 전에만 항우울제를 복용하는게 맞는건지, 그정도로 심한건 아닌 것 같으면서도, 필요한 것 같으면서도... 근데 독일에서 병원 찾아가기도 예약, 코로나검사, 진료 등등 너무 귀찮네요. 감정기복이 조금 적어지고 생리끝났을때, 해가 나왔을때의 저처럼 살아가고 싶어요. 처한 상황은 바뀌지 않으니까 제가 서있는 자리에서 감사하고 긍정적으로 사고하는것이 최선이 아닐까 생각하는데 마음만큼 쉽지가 않네요ㅠ 이 외로움, 적적함, 부정적인 마음, 불안한 마음. 뭐가 최선일까요?"
3986,,으악 이동네에서 너무많이 살았어 지루함 도시긴한데 지루함 대구 수성구 집값보니까 우리집포함 다른 아파트들 3개정도 다 팔아야지 40평대에서 살수있겠네..지금보다 더좁아지는건 싫은데ㅠㅠ..2.3년 정도 더 두고봐야겠다 근데 솔직히 수성구는 교육열이 높아서 그런거고 딱히 이쁜 아파트는 그렇게 없던데..주변에 학원만 많고..차라리 이쁘고 풍경좋은데라면 팔공산쪽에 새로지어진 쪽에가면 좋을텐데 가보니까 새로지어진데라서 다들 깨끗하고 이쁘던데 으악 이사가고싶억
3987,,"밝고, 햇살같이 언제나 웃는 나의 아름다운 가면. 벗어도 사랑해줄 누군가는 존재하지 않는다."
3988,어떻게 하면 저에게 주어진 아내와 엄마일을 잘 할 수 있을까요?,결혼 초에는 서툴러서 배우자와 싸운다기보다 혼이나는 느낌을 받았고 지금도 가끔씩 듣고 있습니다. 잔소리하는 배우자도 저때문에 답답할거라는 생각도 듭니다. 잔소리 들을때마다 나때문에 다들 힘들어 하는거 같고 피해를 주는거 같고 내가 없어진다고 세상이 멈추는것도 아니고 잔소리는 많이 줄었지만 긴장속에서 사는거 같기도 하고 요즘들어서 느껴지는게 짜증이 계속 나고 문제는 애들에게 소리를 지르게 된다는 겁니다. 아이들에게 미안할 따름입니다. 요즘들어 더 감정기복도 심해지고 아무것도 안하고 싶고 가만히 있으면 잡생각이 드니 알코올에 의존을 하기도 합니다. 배우자에게 속마음 애기하면 애 셋이 있는 사람도 있는데 넌 참 편하게 사는거 같다. 넌 시집살이를 당해봐야해. 라는 말을 들을까봐 애기를 못 하겠네요. 변명같지만 전 나름대로 열심히 하는거 같은데 결과적으로 나아져보이지 않는게 문제네요. ㅠㅠ 친한 지인이 있지만 완전히 속마음을 털어내고 애기할 사람도 없고 친정집에도 예전에는 하소연을 했지만 지금은 걱정끼쳐드리는거 같아서 애기도 못하겠고 결혼초 시댁식구들에게 하소연했다가 배우자에게 잔소리 폭탄 받아서 애기를 못하겠고... 어떻게 해야 배우자에게 잔소리가 아닌 잘했다라는 말을 들을수 있을까요? 아침에 눈을 뜨면 어제하루도 잘 버텼네. 아니면 오늘도 살아있네 라는 생각이 듭니다. 익명이라고 해서 두서없이 하소연 해봅니다. 긴글 읽어주셔서 감사합니다. ㅠㅠ
3989,,나는죽고싶다고바닷가검색한적잇엇다 그것도어릴적고딩때단원고때즈음 임시테스트라는우울증이높게나와서 연예인으로 살수잇게되어좋지만 방송에나오는사람을좋아하게되니까 별로연락도안닿고마주치지가않으니 가까이서 만나는게좋다고믿었어요 이젠그우울증이 갉아먹을까봐 겁나서 밝게살려는건데 왜자꾸희망과아픔이몰려오는걸까요 우울증판정받고 쇼아닌 아픔으로지내는데 무례한사람도잇고 여러사람도잇나봐요 차라리 외할머니께빌고빌어서울면서도말햇어요 엄마안계실때 마다 외할머니사진보고 너무도울엇죠 제발 힘든거랑 아픈거랑 겹쳐서힘들어서 억울한상황들도잇길래 아팟어요 너무도억울해서죽기가너무차마 인생이불쌍하고아프니까 죽기가억울햇어요 하늘에대고계속빌어요 죽는건죽기보다싫다고 외할머니곁으로안가게해달라고 .....
3990,,힘드니까 또 여길 찾게돼....
3991,밥도옜날부터못먹어서걱정이에요,안녕하세요전라도광주남구에사는21살김은혜입니다 옜날부터밥을못먹어서걱정이에요..너무아파요..어떡하죠?.. 몸이안좋고밥만먹으면속이아프고배가아파요..너무힘이들어요.. 제가너무많이잘못한거같아요..이제저는어떡해야되죠?.. 너무힘이들어요..이런거를가족들한테이야기를해도안들어줘요.. 아빠가너는무슨맨날아프냐고그래서힘들어죽겠어요.. 아파서집안일도못하는데아빠랑동생이집안일을안한다고뭐라해요.. 하아..제가잘못한걸까요?..이제어떻게하면좋을까요?.. 너무마음이아프고제가안쓰러워요..살고싶지가않아요.. 가족들곁을떠나버리고싶어요..너무힘이들어요..너무괴로워요.. 차라리죽을수있다면지금당장이라도죽고싶어요.. 우울하고슬프고괴롭고힘들고외롭고아프고무섭고두려워요.. 가족들때문에살기도싫어서죽겠어요..너무힘이들어요.. 밥안먹으면아빠가뭐라해요..너무나도죽고싶어요..짜증이나요.. 우울해서너무나도죽겠어요..죽을것같아요..힘들어요.. 제발살려주세요..제발도와주세요..제발꺼내주세요..제발구해주세요.. 제발벗어나고싶어요..너무살기싫어요..펑펑울면서자해도많이해요..
3992,,외로워요. 많이 외로워요. 혼자 있는게 너무 힘드네요. 애정결핍.. 사람 참 못살게 구네요... 사람에게 집착하게 되고 미치겠어요. 혼자 있는 시간이 너무 외롭고 힘들어요. 늦은 나이에 아직 취업을 못해서 더 그런걸까요? 하.. 어떻게 극복해야될지 모르겠네요...
3993,찝찝한 하루,목욕을 안해서 찝찝하다 그런거 말고 그냥 하루를 보내면 맘에 걸리는 게 있고 그런 찝찝한 하루를 보내면 어떻게 대처를 해야하나요?ㅠㅜ 매일매일 그런 하루라서요
3994,,저 진짜 너무 힘들어요
3995,,노력으로 얻은 상
3996,,난 알고 있어 오늘 누군가는 떠난다는 사실을 이곳을 떠난다는 그 사실을 그 사실은 엄청난 파장을 몰아오겠지 나는 두려워 숨이 쉬어지지 않아...
3997,,어째 요즘 하루가 좋더라 *** ***은 *** 싸워보자 그래 누가 이기는지 한 번 싸워보자 ******아
3998,,너무 무섭다 아 진짜 무섭다 일이 벌어진다는걸 알기에 무섭다
3999,,울고 나니까 개운하다... 커피 사러 나갔다 와야지....
4000,,유서를 썼습니다. 며칠 이내에 자살 장소를 모색할 생각입니다.
4001,,사는게 죽는것보다 더 힘들다 오늘 개처럼 싸운다 *** 나도 몰라 어차피 이대로 가다가는 계속 욕먹는 왕따 일 텐데 쌈박질하고 자퇴하는게 낫겠지
4002,,허벅지에는 멍이 잘 안 드나?
4003,나 자신이 진짜 한심하다,저는 소심하고 낮도 많이 가리고 집중 받는것도 싫어하는 그런 성격 입니다 그리고 다른 사람 한테 싫은 소리도 못하고 혼자 끙끙 앓고 스트레스 받고 병나게 하는 그런 제 자신이 너무 한심하고 짜증나요 다른 사람 한테 싫은 소리 했다가 대인관계도 망가지면 불안하고 눈치도 계속 보고 나를 자책하면서 화내는 제 자신이 마음에 안들어요 저 어떡하면 좋을까요?
4004,다 놓아버리고 싶은데 못 놓겠어요,"공과대학원에서 석사과정 중인 20대중반 여자입니다. 제가 이 과정을 잘 버텨서 졸업할 수 있을지 모르겠어요. 저는 원래 중고등학교시절부터 무대예술을 하고 싶어했고, 부모님의 의사에 따라 공대에 입학한 뒤에도 꾸준히 편입 및 취업을 준비하고, 관련해서 방학이나 학기중 시간을 이용해 대외활동도 많이 했었습니다만, 예술계통에 부모님의 반대가 커, 적극적으로 편입이나 취업을 진행하지는 못햇었습니다. 4학년이 되면서, 취업자리수과 근무환경이라는 현실과 무엇보다 안정적인 취업자리(공과)를 포기하면서 선택한 분야에서 원하는 직무를 하지 못할 가능성이 높다는 것을 알고, 공과대학원 진학을 선택했습니다. 공과대학원 진학을 선택한 이유는 기존의 꿈을 포기하고, 완벽하게 공과대학을 선택했었기 때문입니다. 그런데 공과대학원 진학 후, 노력을 해도 채워지지 않는 격차가 있고, 그 과정에서 교수님께도 자주 혼나고, 스스로도 부족하다고 느껴 마음이 너무 힘듭니다. 상담에 도움이 될지는 모르겠으나, ENFJ 성향으로 남들의 비판과 지도에 민감하여, 더 자존감이 떨어지는 것같습니다. 교수님이 연로 교수님이셔서 무언가를 가르쳐주시지는 않으시고, 지도 위주로 진행하셔서 그 격차를 매꾸는데에 어려움도 큰데, 저도 남들만큼 혹은 남들보다 부지런히 움직이는데, 주변을 보면 좋아하는 분야이기에 본인의 쉬는 시간에도 흥미롭게 공부를 하는 동기들을 보면서 부족함을 느낍니다. 아무리 노력해도 교수님을 만족시켜드릴 수가 없는 것 같습니다. 그러다 보니, 하고 싶은 일을 했었으면, 저렇게 나도 개인시간 경계없이 열심히 했을텐데 싶으면서 저의 선택에 회의감이 듭니다. 그런데, 앞서 말씀드렸듯 완벽하게 기존의 꿈을 포기했기에, 다시 돌아갈 용기도 없고, 늦었다고 생각이듭니다. 그래서 하고싶은 일을 도전할 열정도 잃고 지금의 공과대학원 생활도 버거워하고 있습니다. 내가 대학원생활을 그만두어야 살것 같다고 생각하지만, (정상적으로 졸업하면, 내년2월 졸업입니다.) 그만두었을 경우, 졸업이 전제조건이었던 장학금을 그대로 빚으로(2000만원가량) 가져올 뿐만아니라, 그만두었을 경우, 당장 하고 싶은 일도 없고, 대체로 선택하였던 안정적인 취업자리 또한 잃는 것 같아 패배자의 인생이 되는 것 같아 선택하기 두렵습니다. 아울러, 집안의 장녀로 그동안 바르게 자랐고, 부모님의 기대가 커, 실망시켜드리기가 어렵습니다. 지금은 입시때도 이런 기분 겪지 않았나, 지나면 다 아무것도 아니다.. 이미 해봤던 것 아니냐, 하고 있는데 점점 쉽지 않습니다. 그냥 답이 업는 것 같아요, 그냥 답은 하나고 열심히 하는 것밖에 없는 것 같은데, 마음이 너무 힘듭니다.. 저는 어떻게 하면 좋을까요? 휴학도 빚지는 것은 마찬가지이고, 교수님이 허락하지 않을 것 입니다."
4005,,다른 사람들은 내가 쓴 가면만 보고 말해 내가 언제나 밝다고 당연하지 그렇게 만들었으니까 :):
4006,,일을 하면 잡념이 사라진대요 자주 일을 해야겠어요
4007,,나 비난하니까 좋니?
4008,,사는게 서럽다....
4009,,별마음이 없어졌다 이루어지지도 않은 첫사랑에 그녀는 나를 비참하게 만들고 새로 찾은 그녀는 냐가 비참하게 만들었다 내가 혐오스러워 누구와도 만나고 싶은 생각이 없어지고 이젠 어떻게 만나는지 어떻게 그런 마음이 생기는지 알고 싶다
4010,,추억을 많이 타는 성격 그게 벌써 1년전 이구나
4011,심심..,심심해라 뭐 볼만한 드라마 애니 없나요?
4012,,괜찮아.......?
4013,,나도 똑같은 사람이야 나도 정말 힘든데..
4014,,다 괜찮아 넘어지면 내가가서 일으켜 줄게 슬프다면 내가 가서 위로해줄게 무섭다면 내가 곁에 있어줄게 다 괜찮아질거야 분명히 괜찮아 질거야..
4015,,쓰러질수있는 방법좀 알려주세요 너무 힘들어요
4016,,오늘이 행복하지 안았다면 내일을 기대해보자 내일은 다를수도 있잖아..:)
4017,무기력때문에 힘들어요,무기력때문에 아무것도 못하겠어요 옛날부터 그랬는데 제일 심했던건 작년 고1때인것 같아요 중2때부터 강박증이 있었고 지금도 조금 있는데 성격이 예민해져서 인터넷에 자극적인 영상이나 글들이 많아서 그런걸 보면 너무 스트레스받아요 상처도 많이 받고 사람에 대한 증오심이 많이 생기는데도 무기력해서 인터넷밖에 안하고 책을 봐야 하는데 힘들어서 못보겠어요 원하는 삶을 살고 싶은데 그러질 못하는것 같고 학교도 안다니고 무기력해서 미래도 불분명해요 완벽주의같은것도 있어서 조금이라도 마음에 안들면 안하고 싶은 것도 있어요 저가 뭘고쳐야되는 걸까요?
4018,,요즘 마인드카페를 많이 찾게되네..
4019,뉴스에서 범죄자를 보면 주위 남자도 그럴까봐 불안해요,"요약 : 남자를 잘 못믿는데 조금만 가부장적인? 평가적인말을 하면 그 남자가 매우 매우 나쁜 사람으로 느껴집니다 안녕하세요 23살 여자입니다 제목 말 그대로 요즘 뉴스에서 계속 나오는 데이트폭력이나 성범죄나 일반인 상대로 희롱하는 단톡방이나 바람 폭력 성매매 등등을 보면 남자친구나 주위 남자지인들도 그럴까봐 무섭고 불안해요.. 그냥 남자에 대한 믿음이 거의 없는것 같아요. 남자들은 무조건 결혼을 해도 눈돌아가고 바람을 피고 이혼을 할거같고 티비나 밖에서 보는 아저씨들?을 보면 절대 좋은 사람이라는 생각은 안들고 저사람도 여자 성희롱하겠지? 성매매하겠지? 라는 생각이 제일 먼저 들어요..... 사실 두가지 이유가 있는거 같은데 먼저 어릴때 아버지가 자영업을 하셨는데 그때 성매매 여자분? 한테 오는 문자를 제가 여러번 봤어요 뭐 사장님 언제오냐는둥 어디 노래방? 무슨 업소이름이였는데 뭐 여튼 그런 문자를 자주봤어요 그리고 작년에 알게된건데 아버지가 저 어릴때 바람을 두번 핀걸 알게됐어요 한번도 아니고 두번이나요....... 아빠가 차라리 폭력적이고 가부장적이면 그나마 이런 사람 안만나면 돼 하고 그런 사람 안만나면 될테지만.. 정말 아버지로는 좋은 아버지시거든요ㅜㅜ 그냥 멀쩡하고 착하고 가정적이세요 그래서 제가 좋게보는? 미래에 제 남편이 될 사람도 나중에 바람피고 성매매할까봐 무서워요 다른 이유로는 제가 여중 여고를 나와서 남자랑 접할 기회가 전혀 없었어요 그 시절에 여초카페를 많이했었는데 지금생각해보면 좋은글도 많긴 했지만 거의 남혐수준의 글이 많았던것 같아요. 거기서 성범죄 관련글, 미투관련글, 그런 여성혐오범죄에 대해 많이 노출되었고 그런 범죄자들이랑 좀만 가부장적인 말을 하는 사람들을 한번에 묶어서 욕하고 싫어하던 분위기에 익숙해져 있었어요. 이런 저런 이유 때문인지... 남자친구포함 남자인 지인들이 만약에 연예인보고 살짝이라도 나쁜말하거나 (저 사람은 성형을 왜했지 예전이 더 이쁜데 이런말이나 이제는 나이가 좀 들어보인다등등) 여자연예인 보고 조금만 얼굴 몸매 평가적인 말만 해도 뭔가 엄청 잘못된것 같고 사람이 나쁜사람인것 같아요. 또 친구들끼리 성적인 드립을 할수도 있는데 그걸 직접 듣거나 보면 (정도가 심하지도 않음) 제가 재밌고 그때 아무 이상없이 넘어가도 문득 다시 생각나면 엄청 곰곰히 생각해보면서 어떤 발언은 엄청 잘못된거같고 헐 이렇게 말했으니까 뒤에서는 남자들끼리는 더 심한 이야기 하는 나쁜 사람들인거 아니야? 하고 그래요.. 제가 보는것보다 뒤에서 더 심하게 뉴스나 인터넷에 나오는 사람처럼 그러면 어떻게하지?? 이런생각을 하고 뭔가 언젠간 저에게 피해를 끼칠거 같고 그래요..... 진짜 스스로가 이해안가는건 여자인친구들이랑 엄청 재밌게 웃고 하나도 신경안쓰일만큼 그냥 이야기한 수준의 농담도 남자인 사람이 하면 너무너무 신경쓰이고 경계가 돼요 저에게 보여주는건 살짝이고 뒤에서는 더 어마무시한 나쁜? 이야기를 할까봐요 진짜 왜그럴까요.. 어떻게 해야할까요? ㅜㅜ 사실 살면서 남자애들한테 상처받은 기억도 별로 없어요 제가 대학교와서 거의 처음 남자인 지인들을 사겼는데 학교도 좀 괜찮은 편이라 살면서 인터넷이나 뉴스에 나오는 사람을 단 한번도 본적은 없거든요... 그래서 막연하게 조금만 그런 낌새가 보이면 굉장히 나쁜 사람 취급하면서 내옆사람이 그러면 어쩌지? 하는거 같긴한데.. ㅜㅜ 진짜 저 그만 이러고 싶거든요..? 그냥 편견없이 남자로 안보고 사람대 사람으로 만나면서 제 경험으로 사람을 판단하고 싶은데.... 어떻게 하면될까요... 그냥 세상에 나쁜남자 그닥 많이없다~ 라고 되뇌이면서 살면 괜찮을까요..?"
